competition_id,match_id,round,team_name,team_location,utc_start,score,completion_rate_percentage,possession_percentage,time_in_own_half,time_in_opp_half,time_in_own20,time_in_opp20,set_restarts,goal_line_dropouts,season,days_rest,season_stage,ladder_points,ladder_points_for,ladder_points_against,ladder_points_diff,ladder_position,elo,shortelo,longelo,result
9867,98670705,7,Broncos,home,2016-04-16T09:30:05Z,17.9370337408,71.44675486080001,54.2764930048,1471.1793290272003,1579.6080062432002,695.2612147776002,1079.9664852192,0,0.3354480000000003,2016,8.986157407407408,Early,10,135,73,62,1,1542.152701463621,1509.8056224648358,1569.0999163003241,52
9867,98670705,7,Knights,away,2016-04-16T09:30:05Z,13.107846854400002,71.04465839679999,45.6960711552,1692.8410122336002,1367.7173086271998,1133.4950933759999,659.4659194336001,0,1.2730799776000001,2016,6.145810185185185,Early,3,92,176,-84,15,1469.7122888866372,1492.7122259847724,1451.9696074698938,0
9867,98670706,7,Raiders,home,2016-04-17T04:00:06Z,26.811180383999993,78.86229009600001,48.2521261248,1412.4849853088,1456.1741622912,1045.8786794528,933.7558261728,0,1.4594559328000003,2016,7.958368055555556,Early,7,123,134,-11,7,1499.0231463741868,1499.9478201419222,1497.3708015213383,16
9867,98670706,7,Sharks,away,2016-04-17T04:00:06Z,16.377848921600002,69.4674147008,47.372549424,1425.5163415263999,1558.452251376,933.0910716224,895.5218626336001,0,1.901168,2016,7,Early,8,129,96,33,4,1523.6782642166186,1505.0351825752214,1541.8447286305234,40
9867,98670707,7,Storm,away,2016-04-17T06:00:07Z,17.852997081599995,78.4879984672,47.375918057599996,1364.7513236959996,1536.3753300544001,880.7271958944002,1026.5496597824,0,3.4076050047999993,2016,5.874988425925926,Early,8,109,92,17,6,1517.6004224118255,1504.7332000027588,1524.401777943428,18
9867,98670707,7,Tigers,home,2016-04-17T06:00:07Z,29.962585235199988,68.5921720288,52.180412595199996,1318.9004961792002,1589.1568803136001,932.6121335807999,987.6947750720001,0,0.3199249152000002,2016,7,Early,NA,NA,NA,NA,NA,1474.6851437319729,1494.87779952604,1453.7102051419286,18
9867,98670708,7,Panthers,away,2016-04-18T09:00:08Z,20.835970374400002,67.89242457600001,51.61727584,1459.5247909152,1426.4554999424004,925.9088486591999,1014.1425698624001,0,1.1102289376,2016,8.979201388888889,Early,4,111,125,-14,12,1471.2624456212825,1492.7846486685094,1456.634704681118,20
9867,98670708,7,Roosters,home,2016-04-18T09:00:08Z,11.875458976000001,80.2051297568,46.7470643008,1452.9530828032,1494.5627649824003,1097.094759472,779.8609403455998,0,2.8475421024,2016,9.965347222222222,Early,2,95,167,-72,16,1469.1587056836115,1492.6784391644649,1450.7198287900976,16
9867,98670801,8,Broncos,home,2016-04-22T09:50:01Z,19.980811716352,72.49994956915201,54.55990342451201,1479.2085692855685,1582.4515258686083,674.0055418909442,1091.008496106048,0,0.37532112000000034,2016,6.013842592592592,Early,12,188,73,115,1,1551.2890999776791,1512.18272473276,1582.6016942851086,30
9867,98670801,8,Rabbitohs,away,2016-04-22T09:50:01Z,34.459520494463995,86.029381462272,51.577196840256,1498.2595953795199,1435.46558628832,830.8740753666561,1050.5360831618561,0,1.5931373754880003,2016,6.999988425925926,Early,6,152,139,13,8,1485.8165083231868,1497.359742961607,1472.6911695576443,8
9867,98670802,8,Bulldogs,home,2016-04-23T05:00:02Z,25.12243951936,82.735351655296,52.942890961535994,1530.2791488050561,1342.824778429632,890.042797612096,1040.8046232016,0,3.311547107199999,2016,6.895810185185185,Early,8,140,112,28,6,1508.5224282342267,1502.356647873197,1511.1991347168942,20
9867,98670802,8,Titans,away,2016-04-23T05:00:02Z,26.818286381184,74.94694239948801,53.905000178368006,1399.3160070474237,1670.982584537472,691.8313100848002,1058.0715475338238,0,0.5237964602880004,2016,6.999988425925926,Early,6,150,152,-2,9,1488.363062794166,1497.4984798450619,1479.330760826602,20
9867,98670803,8,Raiders,home,2016-04-23T07:30:03Z,26.162509560959993,78.51055269024002,48.176998557312,1418.455886190272,1445.4237125537281,1055.7259586856321,926.990476602432,0,1.4318885768320002,2016,6.145798611111111,Early,7,139,174,-35,7,1488.337855307207,1497.4844240412463,1479.917034543488,60
9867,98670803,8,Tigers,away,2016-04-23T07:30:03Z,29.24483012108799,69.33664170707199,52.10958783948799,1349.4464664084483,1584.1074674947843,923.5154055659518,987.29308856768,0,0.48072942028800036,2016,6.062453703703704,Early,NA,NA,NA,NA,NA,1476.098444517781,1494.9486958187492,1457.7242987137972,6
9867,98670804,8,Cowboys,home,2016-04-23T09:30:04Z,23.161817786624,76.380033421184,54.573016699647994,1521.058139480448,1465.3862594375678,821.2396237056638,1023.8328872180479,0,1.6551875621119998,2016,7.986134259259259,Early,10,199,91,108,2,1542.4132150611458,1509.8223283330801,1569.6490197146516,32
9867,98670804,8,Eels,away,2016-04-23T09:30:04Z,9.280431023104004,65.37410217830401,46.523502778752004,1563.5265097472002,1517.170174433728,983.858314089408,745.586315552832,0,1.9605329599999999,2016,8.9861458333333335,Early,10,128,75,53,4,1533.297855807964,1507.4451946447982,1556.3184627394485,16
9867,98670805,8,Sharks,home,2016-04-24T06:00:05Z,17.795177986304004,69.199369818752,47.71019645856,1416.6053610348158,1555.66511629344,926.365607325056,914.390550875584,0,1.84709792,2016,7.08332175925926,Early,10,169,112,57,3,1534.3635552835983,1507.4985786758973,1559.2984956083737,20
9867,98670805,8,Panthers,away,2016-04-24T06:00:05Z,20.785812151936,68.25887910144,51.760239289599994,1461.293303460288,1428.5281699458565,915.8943177396479,1019.7140156706562,0,1.2236152013440003,2016,5.874965277777778,Early,6,131,141,-10,10,1482.6928133941078,1495.2838844297182,1476.294249945425,18
9867,98670806,8,Eagles,away,2016-04-25T04:00:06Z,10.388723503104003,73.420126200576,47.27381487865601,1372.9264534101121,1506.8025778933118,1064.820872077696,859.7066918888319,0,0.5692170541440004,2016,10.757002314814814,Early,NA,NA,NA,NA,NA,1490.241284315322,1497.5882639034605,1484.9192681219215,26
9867,98670806,8,Knights,home,2016-04-25T04:00:06Z,12.321376043136,70.86197889299198,45.414306885888,1688.8905514995843,1381.954270109568,1141.32538777344,640.3579642675841,0,1.2566951789440002,2016,8.770844907407408,Early,3,92,229,-137,15,1460.5758903725791,1490.335123716848,1438.4678294851094,10
9867,98670807,8,Dragons,home,2016-04-25T06:00:07Z,13.278435040383997,74.12291965363201,50.87749049772799,1525.8302895036163,1407.870671481536,1028.6455915656322,848.6031443264641,0,2.0135253261440003,2016,9.041712962962963,Early,6,59,142,-83,13,1492.022168854828,1497.6770185666908,1490.0135418897223,20
9867,98670807,8,Roosters,away,2016-04-25T06:00:07Z,12.122931437440002,79.472821971392,46.702240442752,1453.435897835008,1494.2289990834563,1097.68907390368,778.6092839248639,0,3.0966895762560003,2016,6.874988425925926,Early,2,111,187,-76,16,1457.7283379107862,1490.179203403256,1431.0602835257905,18
9867,98670808,8,Storm,home,2016-04-25T09:00:08Z,17.861817256703997,78.338718559168,47.473362974143996,1373.1662442742397,1553.8728102511361,886.7435641407361,1011.8166801954561,0,3.203148704511999,2016,8.125011574074074,Early,10,128,110,18,5,1516.1871216260174,1504.6623037100496,1520.3876843715593,42
9867,98670808,8,Warriors,away,2016-04-25T09:00:08Z,25.177899447296,75.64901743238401,48.420251292799996,1579.3637190448003,1258.3274383042562,1026.3428711530878,961.598463586368,0,1.094263178944,2016,9.062546296296297,Early,6,164,180,-16,11,1492.0503582194049,1497.6773853435795,1490.1270719544639,0
9867,98670901,9,Rabbitohs,home,2016-04-28T09:50:01Z,32.87194926479616,84.64761857453567,51.122565029840636,1507.3040196567486,1430.4576511110208,850.3816308446568,1026.7439181721447,0,1.7975491329587205,2016,6,Early,6,160,169,-9,11,1476.4583354633965,1494.9663382217311,1458.8151889201108,22
9867,98670901,9,Tigers,away,2016-04-28T09:50:01Z,27.85014031382271,69.85644320464768,51.50301256911872,1356.9796784239413,1573.7810194450972,949.3444812319947,964.8955032536192,0,0.6318856550707205,2016,5.097199074074074,Early,NA,NA,NA,NA,NA,1465.0033973603397,1492.4669415260523,1439.0000806378698,30
9867,98670902,9,Bulldogs,away,2016-04-29T09:50:02Z,24.8150931481984,82.03123055597824,52.82631750384383,1541.7823998767528,1368.8152917238542,877.6202297553702,1030.436345809504,0,3.172854280767999,2016,6.201388888888889,Early,10,161,132,29,6,1507.8559079027032,1502.3216928223296,1509.3697711604204,12
9867,98670902,9,Eels,home,2016-04-29T09:50:02Z,9.683605161717765,65.41165604760577,46.49209261202689,1550.5349191623682,1509.1199639677043,989.6868152440435,760.1911366196621,0,1.8429009823999998,2016,6.013865740740741,Early,10,144,107,37,5,1522.0995018986375,1504.9622992297566,1537.085454948358,20
9867,98670903,9,Raiders,away,2016-04-30T05:00:03Z,28.192758987302398,79.07991952882561,48.76637864387328,1418.0685330188555,1447.1982898005044,1029.2224011644942,952.611048006286,0,1.4659752622220803,2016,6.895833333333333,Early,9,199,180,19,7,1499.4329024646484,1499.9661783339432,1498.6412526194154,18
9867,98670903,9,Panthers,home,2016-04-30T05:00:03Z,20.61866342281984,69.2033463553536,51.77462493222399,1455.5157052526706,1447.876479749105,909.9606586752691,1011.0311747304168,0,1.2101982892633603,2016,5.958310185185185,Early,6,149,161,-12,12,1472.8905987772107,1492.8717400266212,1460.9834821470727,18
9867,98670904,9,Knights,away,2016-04-30T07:30:04Z,12.182093480547842,70.45026015941247,45.50944847273472,1697.6571184096092,1386.7570139029938,1123.0058645070337,641.9564864115291,0,1.2412934682073602,2016,5.145810185185185,Early,3,102,255,-153,15,1450.0554256003268,1487.8873066753113,1421.1259698599058,0
9867,98670904,9,Roosters,home,2016-04-30T07:30:04Z,12.475555551193601,78.60445265310848,46.84010601618688,1464.9897439649076,1489.715259138449,1088.4077294694594,782.3527268893721,0,2.91088820168064,2016,5.062465277777778,Early,2,129,207,-78,16,1447.359779995857,1487.7331461464764,1414.4217072783085,38
9867,98670905,9,Eagles,home,2016-04-30T09:30:05Z,11.325400092917764,73.27491862854143,47.61738598593665,1378.2708662055054,1526.494423219713,1040.9516197530343,858.284290375502,0,0.5950640308953604,2016,5.229155092592593,Early,NA,NA,NA,NA,NA,1500.7617490875743,1500.0360809449974,1502.261127747125,18
9867,98670905,9,Cowboys,away,2016-04-30T09:30:05Z,23.69210871942656,76.23723141591294,54.538635697669115,1512.774651111621,1458.2830838713137,831.305246283324,1027.262913984965,0,1.5558763083852798,2016,7.000011574074074,Early,12,231,107,124,2,1553.6115689704723,1512.3052237481218,1588.8820275057421,34
9867,98670906,9,Dragons,away,2016-05-01T02:00:06Z,13.681728937960957,74.23554447441408,50.88484106786431,1519.4204721333992,1422.1584311926438,1017.3868560716943,854.2669556668762,0,1.9527138065753602,2016,5.83332175925926,Early,8,79,160,-81,9,1502.390726769757,1500.1230758234703,1506.6521181372043,10
9867,98670906,9,Warriors,home,2016-05-01T02:00:06Z,23.66722548045824,75.25007638644097,48.215036215232,1570.1018959021121,1274.927792006001,1035.9222988839026,943.1425557711858,0,1.2686073882073603,2016,5.708310185185185,Early,6,164,222,-58,13,1481.347994115792,1495.2276391010848,1471.8646214285952,26
9867,98670907,9,Titans,home,2016-05-01T04:00:07Z,26.40918919831296,75.25012585551872,53.610700167665925,1421.9170466245785,1674.0436294652236,702.4014314797122,1035.5672546817943,0,0.6123686726707205,2016,7.9583912037037035,Early,6,170,173,-3,10,1489.0295831256894,1497.5334348959293,1481.1601243830758,0
9867,98670907,9,Storm,away,2016-05-01T04:00:07Z,19.31010822130176,78.49839544561792,47.92496119569536,1382.8762696177853,1546.1404416360679,872.7789502922919,1022.2676793837288,0,3.130959782241279,2016,5.791655092592593,Early,12,170,110,60,3,1526.8894857296305,1507.1120499525443,1538.650134897428,38
9867,98670908,9,Broncos,away,2016-05-01T06:00:08Z,20.58196301337088,73.42995259500289,54.646309219041285,1471.5760551284345,1586.4444343164919,672.8052093774875,1094.907986339685,0,0.3528018528000003,2016,8.840358796296297,Early,14,218,81,137,1,1560.6472728374695,1514.576129472636,1596.477674922642,28
9867,98670908,9,Sharks,home,2016-05-01T06:00:08Z,17.927467307125767,69.72740762962688,47.7275846710464,1436.669039372727,1544.2252093158336,923.2836708855526,908.547117823049,0,1.8562720447999999,2016,7.000034722222222,Early,12,189,130,59,4,1544.1657699004954,1509.9107230789944,1574.609263406726,30
9867,98671001,10,Raiders,away,2016-05-12T09:50:01Z,27.581193448064255,78.77512435709608,49.080395925240886,1452.1444210377242,1420.1263924124742,1029.3890570946244,942.6143851259088,0,1.4980167464887555,2016,12.20136574074074,Early,9,217,199,18,6,1498.5560663457234,1499.9151368405644,1496.481946260114,12
9867,98671001,10,Dragons,home,2016-05-12T09:50:01Z,13.4608252016833,73.92141180594923,50.65175060379244,1502.6552438053952,1432.1689253210852,1025.5836447073928,852.0309383268637,0,2.0155509781808387,2016,11.326331018518518,Early,8,89,186,-97,10,1490.195069858647,1497.5878526556205,1484.6562541178537,16
9867,98671002,10,Eels,home,2016-05-13T09:50:02Z,10.302588852014699,66.28695668474943,46.762567055305276,1554.762824012626,1511.0927661296419,979.3856063294008,764.8596684224824,0,1.8523269234559998,2016,14,Early,0,0,0,0,16,1533.1283077193962,1507.443298905132,1555.4933875993518,20
9867,98671002,10,Rabbitohs,away,2016-05-13T09:50:02Z,32.21963230890839,84.72876146006354,50.9952111280502,1511.0057784773437,1429.2901920443596,865.5387329939774,1009.539283081816,0,1.8096961849811972,2016,15.000011574074074,Early,6,182,199,-17,11,1464.5793182216653,1492.4483539270518,1437.6757747203253,22
9867,98671003,10,Panthers,home,2016-05-14T05:00:03Z,20.46154361745065,69.25114557403239,51.42814743629056,1427.9447629375102,1480.1638909641588,902.523019154753,1012.2893042465918,0,1.2575863919075587,2016,14,Early,8,168,179,-11,7,1473.7674348961357,1492.92278152,1463.142788506374,30
9867,98671003,10,Warriors,away,2016-05-14T05:00:03Z,23.807191951630745,74.9350718032545,48.502134042318076,1571.2357821479854,1272.832124485641,1022.7869609508685,955.7940024249147,0,1.3724909449149187,2016,13.124965277777777,Early,8,190,232,-42,9,1493.5436510269021,1497.7628622689347,1493.8604854479458,18
9867,98671004,10,Storm,home,2016-05-14T07:30:04Z,20.431501728023655,78.88849171888084,48.289463523953636,1386.9036934407181,1531.4320151379038,854.2522132747544,1050.571618620705,0,3.0031021953068024,2016,13.145798611111111,Early,14,208,110,98,3,1537.1412724720626,1509.5431437338875,1555.3706205969393,14
9867,98671004,10,Cowboys,away,2016-05-14T07:30:04Z,24.310582196260967,76.34299753095817,54.62631755580897,1517.1681720449237,1456.0460988390348,831.6469315063246,1024.4271391458672,0,1.582523729882163,2016,13.916655092592592,Early,14,265,125,140,1,1563.375626390511,1514.7169768483661,1603.9965347957136,14
9867,98671005,10,Broncos,away,2016-05-14T09:30:05Z,21.027045232568632,73.82415543930273,54.30753066589881,1463.3214918207286,1580.4777682575022,704.0168968148382,1076.373507159304,0,0.4516337416320004,2016,13.145798611111111,Early,14,246,111,135,2,1548.6021495222412,1512.04256119268,1575.2204877411166,30
9867,98671005,10,Eagles,home,2016-05-14T09:30:05Z,11.725876087342698,73.13842351082894,47.40034282678045,1380.834614233175,1530.0647578265302,1037.2945225678523,857.0072329529719,0,0.7393601890416389,2016,14,Early,NA,NA,NA,NA,NA,1490.9976916675357,1497.624327844753,1487.1466204571536,6
9867,98671006,10,Sharks,away,2016-05-15T04:00:06Z,18.65181926869822,69.62376317184926,47.923929590783615,1439.6888970103632,1531.6116967568837,915.0466506324195,925.6142907536661,0,1.7448957221119998,2016,13.91664351851852,Early,14,219,158,61,4,1556.2108932157237,1512.4442913589503,1595.8664505882516,62
9867,98671006,10,Knights,home,2016-05-15T04:00:06Z,11.45116787171497,70.843244549847725,45.53888156437064,1683.3376913050324,1389.051593068814,1138.6055126366116,636.1990972268374,0,1.2868158601149187,2016,14.854189814814815,Early,3,102,293,-191,15,1438.4662024357435,1485.3861974012102,1400.7400893761478,0
9867,98671007,10,Bulldogs,away,2016-05-15T06:00:07Z,24.046187559306496,82.02935672261954,52.596738453613206,1541.7954558841475,1383.946374220423,875.2430159700481,1017.6901650609337,0,3.102483023921919,2016,15.840335648148148,Early,10,173,152,21,5,1496.8271020819445,1499.8406931469542,1490.9618385094266,36
9867,98671007,10,Tigers,home,2016-05-15T06:00:07Z,27.979131894993348,71.00505661236882,51.47283181497159,1360.2208977185048,1573.4941582783913,936.783812358075,973.181773058402,0,0.7739725157664774,2016,16.84034722222222,Early,NA,NA,NA,NA,NA,1476.8824146020709,1494.9849258207316,1460.1394948376553,4
9867,98671008,10,Titans,home,2016-05-16T09:00:08Z,24.82463784641418,75.3551183041876,53.154058157605974,1414.662023827104,1660.60101169731,749.8973455909295,1007.2732194008867,0,0.6356265523104773,2016,15.208344907407408,Early,6,170,211,-41,12,1478.7777963832573,1495.1023411145861,1464.4396386835645,26
9867,98671008,10,Roosters,away,2016-05-16T09:00:08Z,14.007022218121985,78.56818549392197,47.26969965521567,1462.590359327013,1487.872343590142,1055.8632657012918,818.3915632760097,0,2.796234909579802,2016,16.062546296296297,Early,4,167,207,-40,14,1458.9490031604403,1490.2342554205775,1434.8075877620665,6
9867,98671101,11,Rabbitohs,home,2016-05-19T09:50:01Z,31.606454370373882,84.26503577245973,50.63549846036719,1511.125431768703,1438.992780521698,875.9464090143388,989.7069260969071,0,1.9411144138823255,2016,5.999988425925926,Early,8,204,219,-15,9,1478.3192765406163,1495.0561842861928,1464.209361656173,34
9867,98671101,11,Dragons,away,2016-05-19T09:50:01Z,13.6131756895823,74.58612709759228,51.0326455675649,1510.5359291770717,1449.73878980182,1016.1286260249492,858.089082027252,0,1.8946179194899884,2016,7,Early,10,105,198,-93,7,1501.9717625950104,1500.1045985610099,1505.3367329158011,24
9867,98671102,11,Broncos,away,2016-05-20T09:50:02Z,21.565422518614515,73.83470611294456,54.28907882594488,1452.8022023114847,1598.329102162052,694.7758830059479,1077.0110967297458,0,0.42453571713408034,2016,6.0138541666666665,Early,16,276,117,159,1,1558.2127426869602,1514.438873179902,1590.2564269954014,18
9867,98671102,11,Cowboys,home,2016-05-20T09:50:02Z,23.691947264485307,76.50241767910069,54.58873850246043,1519.2580817222283,1461.7433329086928,827.9481156159451,1020.5615107971151,0,1.4875723060892332,2016,6.097199074074074,Early,14,279,140,139,4,1562.5089247290261,1514.6797508781406,1601.2155364333214,18
9867,98671103,11,Knights,away,2016-05-21T05:00:03Z,10.764097799412072,71.69264987685686,45.5065486705084,1675.6974298267305,1382.3884974846853,1151.7691818784149,637.6271513932271,0,1.3896069085080236,2016,6.041631944444444,Early,3,102,355,-253,15,1430.7208586675627,1483.0805033613603,1390.9236401341561,12
9867,98671103,11,Tigers,home,2016-05-21T05:00:03Z,26.540383981293743,71.18475321562669,51.084461906073294,1373.8876438553943,1560.1445087816878,952.3367836165905,954.6908666748977,0,0.8475341648204888,2016,5.958287037037037,Early,NA,NA,NA,NA,NA,1466.0418527826591,1492.5198636005357,1441.9091315659427,20
9867,98671104,11,Raiders,away,2016-05-21T07:30:04Z,26.646321841180402,77.88861689567031,48.715572169726435,1468.5157557754608,1432.9588088677258,1024.805713668947,938.1375220183543,0,1.5281357416994301,2016,8.9028125,Early,9,229,215,14,8,1486.77937360936,1497.398390935175,1475.8014674621666,38
9867,98671104,11,Warriors,home,2016-05-21T07:30:04Z,23.458760434532902,74.93896749505923,48.65200599977899,1561.6216352191063,1292.2821970165028,1031.4997432938164,936.5463622794198,0,1.3501414882200236,2016,7.10417824074074,Early,8,208,262,-54,12,1481.3897710090257,1495.228037341154,1472.0968256670733,12
9867,98671105,11,Sharks,home,2016-05-21T09:30:05Z,21.252710112576327,69.82633738153831,48.3484938153366,1429.9875631897414,1533.0749949514707,899.7438515944743,951.5574333084462,0,1.7002019787852798,2016,6.229155092592593,Early,16,281,158,123,2,1563.9562369839045,1514.7499853988002,1605.6828998302433,20
9867,98671105,11,Eagles,away,2016-05-21T09:30:05Z,11.382323522102137,73.37011810017921,47.31632225717363,1410.6645373791844,1515.5408723569383,1040.2768512137811,838.5867989757935,0,0.6949985776991405,2016,7,Early,NA,NA,NA,NA,NA,1481.3870985028168,1495.228015857531,1472.1106812028688,12
9867,98671106,11,Titans,away,2016-05-22T04:00:06Z,24.895159575629332,75.39381120593634,53.384814668149616,1408.5623023974777,1655.7649509954715,747.5035048554737,1019.3168262368334,0,0.6574889591718487,2016,5.791643518518518,Early,8,196,217,-21,10,1489.6221817226815,1497.567314714356,1482.7380046258918,28
9867,98671106,11,Panthers,home,2016-05-22T04:00:06Z,21.03385100040361,69.77607683959046,51.28245859011313,1438.0880771612597,1476.0140575063092,886.4716380054678,1021.6319459917962,0,1.242131208393105,2016,7.958368055555556,Early,10,198,197,1,6,1485.921314914012,1495.4576064477806,1484.9064482872466,24
9867,98671107,11,Bulldogs,home,2016-05-22T06:00:07Z,24.76341630574811,81.36759531926236,52.74093414639641,1530.3477285310987,1396.1895917671977,862.6284350118451,1028.3887551572777,0,2.9163340424866036,2016,7,Early,12,209,156,53,5,1507.6676639013563,1502.3057553671501,1509.1922017811391,32
9867,98671107,11,Roosters,away,2016-05-22T06:00:07Z,13.526600885034664,77.75409436428666,47.01351767590273,1469.6349377673923,1477.3800029747333,1064.9914697592142,811.8880694794491,0,2.6884608150050138,2016,5.874988425925926,Early,4,173,233,-60,14,1448.104617821016,1487.7692818208077,1416.5092218197392,20
9867,98671108,11,Storm,away,2016-05-23T09:00:08Z,20.045611624342236,79.43518221574799,48.15209571251642,1396.7494718342753,1532.6660942296296,860.597080478269,1033.7373215034627,0,2.8829160635883944,2016,9.062546296296297,Early,16,223,124,99,3,1538.0079741335473,1509.580369704113,1558.1516189593315,18
9867,98671108,11,Eels,home,2016-05-23T09:00:08Z,10.884433520893818,67.049739283664465,47.25681303198696,1556.9370545718684,1511.2072001618635,961.3624699496368,781.3080883171334,0,1.8011873080486398,2016,9.965347222222222,Early,0,20,22,-2,16,1519.3883494004451,1504.835468545991,1528.959800663504,6
9867,98671201,12,Broncos,home,2016-05-27T09:50:01Z,21.351497167497644,74.1446237461679,53.851734096388185,1445.3140701727957,1576.2893560323291,718.489330025591,1081.450430925961,0,0.6390635741060358,2016,6.999988425925926,Mid,16,294,136,158,3,1558.3549376076267,1514.4406064339905,1590.8870749051753,18
