result,match_id,date,round,season_stage,away_result,home_result,away_team,home_team,goals_per_kick_away,goals_per_kick_home,m_per_run_away,m_per_run_home,tb_per_run_away,tb_per_run_home,lb_per_run_away,lb_per_run_home,offs_per_run_away,offs_per_run_home,ta_per_touch_away,ta_per_touch_home,lba_per_touch_away,lba_per_touch_home,kick_per_touch_away,kick_per_touch_home,pass_per_touch_away,pass_per_touch_home,km_per_kick_away,km_per_kick_home,tries_per_game_away,tries_per_game_home,err_per_touch_away,err_per_touch_home,points_per_game_away,points_per_game_home,tackles_time_away,tackles_time_home,saves_per_game_away,saves_per_game_home,miss_per_t_away,miss_per_t_home,pen_per_t_away,pen_per_t_home,ineff_per_t_away,ineff_per_t_home,score_away,score_home,completion_rate_percentage_away,completion_rate_percentage_home,possession_percentage_away,possession_percentage_home,time_in_own_half_away,time_in_own_half_home,time_in_opp_half_away,time_in_opp_half_home,time_in_own20_away,time_in_own20_home,time_in_opp20_away,time_in_opp20_home,set_restarts_away,set_restarts_home,goal_line_dropouts_away,goal_line_dropouts_home,days_rest_away,days_rest_home,ladder_points_away,ladder_points_home,ladder_points_for_away,ladder_points_for_home,ladder_points_against_away,ladder_points_against_home,ladder_points_diff_away,ladder_points_diff_home,ladder_position_away,ladder_position_home,elo_away,elo_home,shortelo_away,shortelo_home,longelo_away,longelo_home,goals_per_kick_diff,m_per_run_diff,tb_per_run_diff,lb_per_run_diff,offs_per_run_diff,ta_per_touch_diff,lba_per_touch_diff,kick_per_touch_diff,pass_per_touch_diff,km_per_kick_diff,tries_per_game_diff,err_per_touch_diff,points_per_game_diff,tackles_time_diff,saves_per_game_diff,miss_per_t_diff,pen_per_t_diff,ineff_per_t_diff,score_diff,completion_rate_percentage_diff,possession_percentage_diff,time_in_own_half_diff,time_in_opp_half_diff,time_in_own20_diff,time_in_opp20_diff,set_restarts_diff,goal_line_dropouts_diff,days_rest_diff,ladder_points_diff,ladder_points_for_diff,ladder_points_against_diff,ladder_points_diff_diff,ladder_position_diff,elo_diff,shortelo_diff,longelo_diff,prhome,shortprhome,longprhome
A,106841402,2019-06-14T08:00:00Z,14,Mid,24,20,Warriors,Titans,0.01307289109871339,0.015904528707064238,9.337642021820537,9.176422268383716,0.1697468926739543,0.11723084069276797,0.029569478170338805,0.02129685049576824,0.0796135400739075,0.050611239816936375,0.006459144172545411,0.007225465882454639,0.007912548059308896,0.006770714661063108,0.023544479993559464,0.031800177709132627,0.34263085805074606,0.35059717582972505,7.1951313275018824,7.411465921338567,0.18269970762678728,0.18929337085981954,0.03856231534605178,0.03583015732408606,0.8311671976523616,0.8873542948202843,31.502496082496545,29.38180941024125,0.02063572119965679,0.0312884581620696,0,0,0.029030551226283476,0.020268290989648777,0,0.048696549118843815,18.14188066887646,19.145653687349128,76.401192455146,75.58522844776422,48.39177207265373,48.9277659047434,1480.0057544392469,1458.3297290090782,1442.9742888374847,1488.1327901650802,1027.712274761225,951.9223563692857,885.2222112290642,957.505537865646,0,0,1.92441785220481,1.520767974600548,6.125,5.166666666666667,10,8,216,232,258,281,-42,-49,13,15,1467.4032654967302,1389.9944515033446,1475.9250569318367,1425.8152523029166,1457.6165780459785,1376.6557003726252,0.0028316376083508486,-0.16121975343682138,-0.05251605198118632,-0.008272627674570564,-0.029002300256971127,7.663217099092281e-4,-0.0011418333982457889,0.008255697715573163,0.007966317778978993,0.21633459383668452,0.00659366323303226,-0.0027321580219657193,0.056187097167922695,-2.120686672255296,0.010652736962412809,0,-0.008762260236634699,0,1.0037730184726676,-0.8159640073817798,0.5359938320896731,-21.676025430168693,45.15850132759556,-75.7899183919393,72.28332663658182,0,-0.4036498776042621,-0.958333333333333,-2,16,23,-7,2,-77.40881399338559,-50.109804628920074,-80.96087767335325,0.39040718652228856,0.42838209607511013,0.38555198934079327
NA,106841403,2019-06-14T09:55:00Z,14,Mid,26,26,Tigers,Cowboys,0.04076749957482317,0.03910276302283079,9.25000142915103,8.566996867532593,0.14053582902974548,0.1252028671588,0.027744580746830692,0.018273193534001263,0.06603836590003344,0,0.005593511104255812,0.004556023173820416,0.006017640721920606,0.005162129064858978,0.03206209871342774,0.034714975116187465,0.3428272069641946,0.3514031682694342,8.824248001396027,6.495697338359823,0.20621097738039562,0.148993276313107,0.032560842973023085,0.03141636798033185,1.150011180518021,0.8706915284314612,32.54872872094814,28.59651328104304,0.036181224544486475,0.02607124038023771,0,0,0,0,0,0,16.6767787282875,17.98261985564816,77.69229690185455,76.3422657979758,48.120125128525125,52.34430205817778,1446.1841935715033,1576.7451132232375,1529.3063830227197,1474.3809112805156,995.6616719964304,934.7237399067104,882.0921486017145,955.9091594865085,0,0,1.280888536953486,1.5379387649407859,7,6.013888888888889,0,12,0,212,0,263,0,-51,0,12,1461.3700100028477,1486.9873349158056,1468.3012359204813,1497.9464529896834,1458.7385698463434,1481.725064027951,-0.0016647365519923754,-0.6830045616184375,-0.015332961870945488,-0.009471387212829429,0,-0.0010374879304353964,-8.55511657061628e-4,0.002652876402759727,0.008575961305239577,-2.3285506630362045,-0.05721770106728863,-0.0011444749926912343,-0.27931965208655984,-3.9522154399050997,-0.010109984164248766,0,0,0,1.3058411273606616,-1.3500311038787487,4.224176929652657,130.56091965173414,-54.92547174220408,-60.93793208971999,73.81701088479406,0,0.25705022798729993,-0.9861111111111107,0,0,0,0,0,25.617324912957883,29.64521706920209,22.986494181607668,0.5367996312008104,0.5425596618310283,0.5330320423286931
H,106841404,2019-06-15T05:00:00Z,14,Mid,4,34,Knights,Storm,0.03578807683603163,0.0579072070092986,9.109070968281666,9.250876010170042,0.16863760613425677,0.1596164679360102,0.02803095944972581,0.02659867053423292,0.04380577967751555,0.0484272927901128,0.005012900553458908,0.007733742677321395,0.005466869227509301,0.008151010043489353,0.023378253553509826,0.03509458526867677,0.26006739378128585,0.3066055048340426,5.1054556520164365,9.49557761635347,0.23022209620800316,0.23070327136401655,0.048656787816422103,0.030486098752378933,1.2401755381786135,1.438988921986067,27.325945008991173,27.902414136518495,0.022254443753668307,0.010845453274672583,0,0,0.02877773585518804,0.027080508752925912,0,0.044604338957337536,20.638286861401113,24.450647919009143,75.99214361962288,77.52218173373305,49.54492202912126,49.795828605404445,1403.4214703625287,1489.1403855369317,1571.4141210844978,1420.4742919391624,904.8712012821796,811.3671810367197,978.0014084449298,1114.3762307708323,0,0,1.7085818584045869,1.2650748720110807,7.875,7,16,22,271,311,196,153,75,158,5,1,1433.7859143716469,1677.1716557128216,1418.8209776732872,1629.330985635328,1484.0272888172785,1695.9308713643143,0.02211913017326697,0.14180504188837695,-0.00902113819824657,-0.0014322889154928901,0.004621513112597252,0.0027208421238624873,0.0026841408159800515,0.011716331715166946,0.04653811105275674,4.390121964337034,4.81175156013397e-4,-0.01817068906404317,0.1988133838074535,0.5764691275273215,-0.011408990478995724,0,-0.0016972271022621284,0,3.8123610576080296,1.5300381141101695,0.25090657628318525,85.71891517440304,-150.93982914533535,-93.50402024545997,136.37482232590253,0,-0.44350698639350616,-0.875,6,40,-43,83,-4,243.3857413411747,210.51000796204085,211.90358254703574,0.8023490195886566,0.7706160487393622,0.7720310045673896
NA,106841405,2019-06-15T07:30:00Z,14,Mid,18,18,Panthers,Rabbitohs,0.06835456176454248,0.03405018438382708,8.643061564956135,9.090141256130414,0.14333866463118258,0.1596245386506042,0.01987788685911964,0.027356343778642045,0.044006230990228545,0.056925566850646765,0.0036331778785112507,0.00547288382961194,0.004106556876084747,0.005993333752653347,0.02447553051965662,0.020112937686587555,0.3195304596962419,0.2843061813959921,5.45650817279353,4.9451920130715195,0.12639613564267052,0.19293196847823513,0.037953307010337924,0.030026730232937685,0.990174128678064,0.9816192078878639,33.20260379285994,28.361832644512674,0.01636380285368557,0.01743250027164495,0.15687850271982293,0.09385009002431192,0.035820031000917116,0.029330983508803334,0,0.05096808746307288,16.964488068196857,22.506130309278,72.14469620805852,75.99223755096884,48.425892899268085,51.84828584360124,1458.0032885239366,1473.7946144554758,1469.8655627631317,1483.9211977005477,934.5248722414725,901.0021254588731,990.9161015996492,987.2804597462513,0,0,1.3871402543443638,1.8616995303275787,6.059027777777778,7.979166666666667,10,20,177,308,272,211,-95,97,14,2,1496.9331880318234,1571.9580095698955,1508.0054463993572,1531.229437552463,1481.7084684809022,1600.652136755676,-0.0343043773807154,0.44707969117427915,0.01628587401942161,0.007478456919522404,0.01291933586041822,0.0018397059511006896,0.0018867768765685996,-0.004362592833069064,-0.03522427830024977,-0.5113161597220106,0.0665358328355646,-0.007926576777400239,-0.008554920790200038,-4.840771148347265,0.0010686974179593793,-0.063028412695511,-0.0064890474921137815,0,5.541642241081142,3.8475413429103185,3.422392944333154,15.791325931539177,14.055634937416016,-33.52274678259937,-3.635641853397942,0,0.4745592759832149,1.9201388888888893,10,131,-61,192,-12,75.02482153807205,23.22399115310577,118.94366827477393,0.6063219301541471,0.5333723208144874,0.664785719923156
H,106841406,2019-06-15T09:35:00Z,14,Mid,10,38,Broncos,Eels,0.04579520920333297,0.05075459237143731,8.845517219395852,9.326162439137475,0.17214037822860703,0.14122139779120424,0.043597498235261496,0.02165611345169439,0.041406675744047036,0.05484982316250708,0.005698807463687943,0.005241770822742942,0.005042240421472055,0.006564719125145477,0.03772601730557493,0.020932171788997676,0.30321594676420277,0.32718568576424734,9.378939494816994,5.802780806524137,0.20163677123087864,0.18823585904197554,0.02843471912185422,0.0358859535370307,1.1940304126773362,1.1439396283821226,30.73166603694389,29.38176666956948,0.054198015271712495,0.05731842971023649,0,0,0.024912558240668067,0.026384501004911225,0,0.05304592808586788,20.52231883231487,18.90591944622334,76.79798037722635,73.83874698301103,50.64536547607365,48.666643332092356,1464.805153718975,1488.7025292435528,1566.221988314699,1463.8260765517884,928.8773648203905,969.5447377008627,986.7069189087504,913.9523540524033,0,0,1.455816006163463,1.6394310199057773,6.232638888888889,7.086805555555555,12,12,209,273,233,296,-24,-23,9,8,1555.9775659103764,1443.7110837468322,1546.1571178598306,1468.551721116604,1555.7845961232217,1429.9286600868923,0.004959383168104341,0.4806452197416231,-0.030918980437402793,-0.021941384783567105,0.013443147418460047,-4.5703664094500114e-4,0.0015224787036734223,-0.01679384551657725,0.023969739000044565,-3.576158688292857,-0.013400912188903102,0.0074512344151764845,-0.05009078429521363,-1.3498993673744089,0.003120414438523997,0,0.0014719427642431587,0,-1.6163993860915298,-2.9592333942153175,-1.9787221439812939,23.89737552457791,-102.3959117629106,40.66737288047216,-72.75456485634709,0,0.18361501374231426,0.8541666666666661,0,64,63,1,-1,-112.2664821635442,-77.60539674322649,-125.85593603632947,0.3438333236750741,0.39013790606142895,0.32640611978163453
H,106841407,2019-06-16T04:00:00Z,14,Mid,14,34,Dragons,Eagles,0.006752236412303231,0.05432247306844066,9.4017421605599,9.30323455769195,0.1541382011396359,0.18007878099779573,0.026971289407148904,0.027814365739290015,0,0.08642367476631513,0.005250967675175991,0.00613494860102782,0.006700756543551417,0.00769275849345764,0.027889448542436895,0.042092243973443556,0.3102855441528744,0.3202772568293958,5.330812374200996,8.019561800734463,0.2211935510290972,0.20534601953793927,0.04450308674805915,0.03064595946258866,0.9111511475292307,1.2281249815872535,26.327725457112265,27.750087233110587,0.0032097500642102317,0.021450819702758344,0,0,0,0.04601133810723861,0.06921414914523437,0,19.51806246359503,19.618225025731185,76.42281488063784,75.56823843867721,48.45332535796663,51.42800573234624,1441.1319233214008,1484.9506443743478,1431.0963714735428,1422.972144798888,1065.006022101198,1030.9736424258654,929.4544447684996,907.0686102477283,0,0,2.1469365577902226,1.838436660978048,5.916666666666667,7.767361111111111,12,0,223,0,265,0,-42,0,10,0,1475.892551281866,1439.3298086025886,1494.7875465842696,1453.3261297504848,1448.459741715365,1438.7628427385548,0.04757023665613743,-0.0985076028679508,0.02594057985815984,8.430763321411114e-4,0,8.839809258518287e-4,9.920019499062233e-4,0.014202795431006662,0.00999171267652138,2.688749426533467,-0.015847531491157946,-0.013857127285470488,0.3169738340580228,1.422361775998322,0.018241069638548112,0,0,0,0.10016256213615549,-0.8545764419606314,2.9746803743796164,43.81872105294701,-8.124226674654892,-34.03237967533255,-22.385834520771255,0,-0.3084998968121746,1.8506944444444438,0,0,0,0,0,-36.562742679277335,-41.461416833784824,-9.69689897681019,0.44757536852934104,0.4406138629817044,0.4860486629444811
H,106841408,2019-06-16T06:05:00Z,14,Mid,12,38,Bulldogs,Roosters,0.03218669832391133,0.05308471496838081,9.14646004796799,9.197904587066967,0.1391205298422428,0.16460014243970195,0.023304856330795168,0.04490849812420147,0.04856201589628114,0.06133384065624978,0.005078272578505649,0.006845881777228826,0.007146315652722563,0.0068000556756333775,0.01917717051608339,0.03694977643878189,0.32484033968991805,0.2919467016379272,4.683833155762041,5.653507004485264,0.1701307533429464,0.26084775029288876,0.02896644059282056,0.04380819256097592,0.8926085924257148,1.4859099824717457,29.83130370399183,27.14830886324728,0.023544441255538576,0.016040731548306732,0,0,0,0,0,0,15.195838129476314,22.26652156651867,76.77596696946875,71.95020482943384,49.72731539019397,50.68322363295232,1387.6548596004275,1567.3469011422292,1514.7787371895947,1393.467657867838,1051.5574285363998,953.6215010723819,872.93510296231,928.8130560671856,0,0,1.5622378163449748,1.8391596066038358,6.003472222222222,7,6,18,164,285,300,220,-136,65,16,3,1382.97433434825,1611.3848187188921,1433.9648455731913,1561.803032039616,1346.810993808456,1631.5548130396458,0.020898016644469483,0.05144453909897706,0.02547961259745915,0.0216036417934063,0.012771824759968638,0.0017676091987231775,-3.462599770891854e-4,0.017772605922698498,-0.03289363805199086,0.9696738487232226,0.09071699694994237,0.014841751968155362,0.5933013900460309,-2.6829948407445485,-0.007503709707231843,0,0,0,7.070683437042355,-4.825762140034911,0.9559082427583476,179.6920415418017,-121.31107932175678,-97.93592746401794,55.87795310487559,0,0.276921790258861,0.9965277777777777,12,121,-80,201,-13,228.41048437064205,127.83818646642476,284.7438192311897,0.7883213420714742,0.6760977199421558,0.8374147766622736
H,106841501,2019-06-27T09:50:00Z,15,Mid,8,14,Rabbitohs,Tigers,0.060747759926721004,0.04185086136503966,9.28263312876731,9.239221379608821,0.1667090460538923,0.13927516235312482,0.027552202853810773,0.030666778651964974,0.04061501407977017,0.06347024786758561,0.00531948976290156,0.005621807987801914,0.0060587829749344825,0.005831244909917597,0.028488038282852624,0.03156335049992339,0.27813399200491457,0.35023067158676596,6.274122796110025,8.784109743625297,0.1876717689108382,0.20383414235182626,0.035797619090945455,0.03198302724933983,1.2889623148831006,1.156287921791016,27.698013203286983,32.41374000612175,0.012979694747595949,0.037371652772768604,0.11393365508972589,0,0.03235330166736739,0,0.057498899916272876,0,22.23576249072132,17.236172004590248,75.1527032979107,77.53075908774328,51.43738869298517,48.17291762081362,1474.7669375881471,1445.5731419572132,1495.925925838515,1525.7480000413566,903.4619979313408,1014.2219716766446,970.5236321614761,885.2066196856116,0,0,1.869997558507924,1.2640352247362767,12.097222222222221,12.996527777777779,20,0,326,0,230,0,96,0,2,0,1569.51260517635,1462.2164015204664,1530.895714344318,1468.7268325387915,1594.0607079587498,1460.059851539491,-0.018896898561681343,-0.04341174915848889,-0.027433883700767492,0.0031145757981542004,0.02285523378781544,3.023182249003546e-4,-2.2753806501688532e-4,0.003075312217070768,0.0720966795818514,2.509986947515272,0.01616237344098806,-0.0038145918416056246,-0.13267439309208462,4.715726802834766,0.024391958025172654,0,0,0,-4.999590486131073,2.3780557898325725,-3.2644710721715455,-29.19379563093389,29.822074202841577,110.7599737453038,-85.31701247586454,0,-0.6059623337716473,0.8993055555555571,0,0,0,0,0,-107.29620365588357,-62.16888180552655,-134.00085641925875,0.35031688508313097,0.4114745860261531,0.316182619896077
H,106841502,2019-06-28T08:00:00Z,15,Mid,14,22,Cowboys,Dragons,0.039697773712049175,0.003826452815800329,8.470462066834777,9.313703946434158,0.12892856865992022,0.15294021996998228,0.020744840867053683,0.026007465205598622,0.03782282802020442,0,0.004529445502801247,0.004629546073650987,0.005027384460478367,0.005992347609923887,0.034414163633104365,0.027888395022361245,0.3614089089012007,0.2846290500000601,5.806035950599348,5.198289441732551,0.18398221263476314,0.21395131001972034,0.028657533839920896,0.03536075677889224,1.0294582859744026,0.8775757927693056,28.329458342390204,29.495586325943,0.021711796821716745,0.0030171650603576174,0,0,0,0,0,0.07149942223071934,18.463662664309272,19.186978715779325,76.44172985009725,76.87744598779958,52.26364393468712,48.06612583648863,1570.3404064298431,1456.1240079221168,1472.0780566036847,1434.0905891851303,934.6803155123079,1063.025660775126,976.854609917318,911.4871780823896,0,0,1.745662439044339,2.078120364322809,13.92013888888889,12.166666666666666,12,12,238,237,290,299,-52,-62,11,13,1486.140943398187,1463.1867847580409,1497.5208563713732,1489.1936852140866,1480.4037823348033,1427.9016882331443,-0.035871320896248844,0.8432418795993808,0.024011651310062054,0.005262624338544939,0,1.0010057084974041e-4,9.649631494455203e-4,-0.0065257686107431205,-0.07677985890114059,-0.6077465088667973,0.029969097384957205,0.006703222938971347,-0.15188249320509695,1.1661279835527942,-0.01869463176135913,0,0,0,0.7233160514700536,0.43571613770232887,-4.197518098198486,-114.21639850772635,-37.98746741855439,128.3453452628181,-65.36743183492842,0,0.33245792527847007,-1.7534722222222232,0,-1,9,-10,2,-22.954158640146034,-8.327171157286557,-52.50209410165894,0.4670142894423983,0.4880185315242886,0.42501332430793937
A,106841503,2019-06-28T10:25:00Z,15,Mid,14,12,Storm,Roosters,0.05796218635344656,0.04854276932517992,9.198596553674946,9.478267889523904,0.14669718425843484,0.1706707113981831,0.0226707619035018,0.032532445201426195,0.057196499109701704,0.05138684163246785,0.007141284895916134,0.012409170111887692,0.011794299783749173,0.00866249387959033,0.030744228541574724,0.03610074666949384,0.29581151080486257,0.2594323416212875,8.216802906582977,6.115117416384592,0.19806842956738546,0.2827398246240538,0.03345054158660199,0.044457071445636445,1.3127731222548014,1.5755859644478063,29.500174295741207,26.495087110241396,0.007204471578640285,0.022336885175924758,0,0,0.02294806718198353,0,0.04462066664580891,0,25.023609043868596,23.21053027252755,77.07085082970906,72.31319253966781,50.10807888908018,50.58223021497518,1485.891962404716,1547.0460870736954,1433.8258344228127,1396.3195983957676,802.4051501745165,951.304211008039,1112.2536569245824,948.1442727031545,0,0,1.2491703796904159,1.7888100302076055,13.225694444444445,12.180555555555555,24,20,345,323,157,232,188,91,1,3,1681.7176282622825,1616.2534278512483,1631.6248251479344,1565.0420548401944,1705.0496311816187,1638.0582219731548,-0.009419417028266645,0.279671335848958,0.023973527139748263,0.009861683297924397,-0.0058096574772338525,0.005267885215971558,-0.003131805904158843,0.005356518127919114,-0.03637916918357509,-2.101685490198385,0.08467139505666832,0.011006529859034456,0.26281284219300494,-3.0050871854998107,0.015132413597284473,0,0,0,-1.813078771341047,-4.757658290041249,0.47415132589500075,61.15412466897942,-37.506236027045134,148.89906083352253,-164.10938422142794,0,0.5396396505171897,-1.0451388888888893,-4,-22,75,-97,2,-65.4642004110342,-66.58277030774002,-66.99140920846389,0.4068887379975871,0.40533574726393107,0.4047688749513986
